contact_id,acquisition_channel,signup_date,has_purchase,days_since_last_activity,consent_status,consent_source,page_views,key_page_views,email_clicks,form_submits,demo_request,webinar_signup
L00238,Email,2026-04-06,0,93,opted_in,gated_content,3,2,2,0,0,0
L00239,Email,2026-04-05,0,93,opted_in,event,10,2,0,1,0,0
L00240,Email,2026-03-13,0,50,opted_in,newsletter,7,1,4,0,1,0
L00241,Email,2026-03-28,0,106,opted_in,gated_content,6,1,3,1,1,0
L00242,Email,2026-05-24,0,65,opted_in,event,9,3,3,0,0,0
L00243,Email,2026-05-18,0,33,opted_in,gated_content,11,3,4,1,1,0
L00244,Email,2026-05-17,0,117,opted_in,import,4,0,5,0,0,0
L00245,Email,2026-05-08,0,103,opted_in,signup_form,11,2,1,2,0,0
L00246,Email,2026-01-14,0,59,opted_in,newsletter,15,0,5,1,0,0
L00247,Email,2026-05-10,0,105,opted_in,signup_form,4,0,0,0,0,0
L00248,Email,2026-03-17,0,151,opted_in,event,3,1,1,0,0,0
L00249,Email,2026-05-12,0,61,opted_in,import,6,2,4,0,0,0
L00250,Email,2026-03-06,0,80,opted_in,newsletter,9,1,6,1,0,0
L00251,Email,2026-01-27,0,67,opted_in,gated_content,14,1,1,1,1,0
L00252,Email,2026-01-21,0,80,opted_in,gated_content,1,0,0,1,0,0
L00253,Email,2026-01-09,0,52,opted_in,newsletter,16,3,3,0,1,0
L00254,Email,2026-04-26,0,34,opted_in,gated_content,5,3,3,0,0,0
L00255,Email,2025-12-01,0,38,opted_in,import,11,4,3,1,1,0
L00256,Email,2026-03-18,0,102,opted_in,gated_content,2,1,1,0,0,0
L00257,Email,2026-02-25,0,112,opted_in,event,0,0,2,0,0,0
L00258,Email,2025-12-24,0,91,opted_in,import,9,2,2,0,0,1
L00259,Email,2026-05-04,0,44,opted_in,gated_content,13,3,2,0,1,1
L00260,Email,2026-05-27,0,36,opted_in,signup_form,7,2,6,2,1,0
L00261,Email,2026-01-06,0,85,opted_in,gated_content,4,2,1,0,0,0
L00262,Email,2026-04-17,0,66,opted_in,newsletter,3,2,0,0,0,0
L00263,Email,2026-03-18,0,39,opted_in,import,12,2,3,1,1,0
L00264,Email,2026-05-02,0,63,opted_in,newsletter,12,2,5,0,0,0
L00265,Email,2026-05-19,0,103,opted_in,gated_content,4,0,1,0,0,0
L00266,Email,2026-03-26,0,113,unknown,unknown,9,3,0,0,1,0
L00267,Email,2026-04-13,0,80,opted_in,event,14,2,2,2,1,0
L00268,Email,2026-01-04,0,53,opted_in,signup_form,3,3,0,0,1,0
L00269,Email,2025-12-22,0,101,opted_in,import,11,0,1,1,0,0
L00270,Email,2026-03-14,0,39,opted_in,import,7,4,0,1,0,0
L00271,Email,2025-12-01,0,98,opted_in,gated_content,8,1,0,0,0,0
L00272,Email,2026-01-16,0,88,opted_in,newsletter,6,0,9,1,0,1
L00273,Email,2026-03-03,0,11,opted_in,gated_content,12,0,7,0,0,0
L00274,Email,2026-02-08,0,55,opted_in,signup_form,9,3,3,1,0,0
L00275,Email,2025-12-03,0,71,opted_in,gated_content,4,1,3,0,0,0
L00276,Email,2026-04-25,0,49,opted_in,event,6,1,1,0,0,0
L00277,Email,2026-01-04,0,76,opted_in,event,4,1,0,0,0,0
L00278,Email,2026-02-07,0,81,opted_in,gated_content,14,1,1,1,0,0
L00279,Email,2025-12-20,0,52,opted_in,import,6,1,5,2,0,0
L00280,Email,2026-05-17,0,69,opted_in,event,3,1,4,0,0,0
L00281,Organic Search,2026-05-01,0,67,unknown,unknown,13,3,0,0,0,0
L00282,Organic Search,2026-01-03,0,108,opted_in,newsletter,7,2,4,0,0,0
L00283,Organic Search,2025-12-01,0,71,opted_in,newsletter,10,2,0,0,0,0
L00284,Organic Search,2026-01-23,0,52,opted_out,gated_content,16,2,0,2,0,0
L00285,Organic Search,2026-02-08,0,92,opted_in,gated_content,2,1,2,1,0,1
L00286,Organic Search,2026-04-18,0,67,opted_out,signup_form,5,2,0,1,0,0
L00287,Organic Search,2026-02-01,0,61,opted_in,gated_content,5,2,0,0,1,0
L00288,Organic Search,2026-04-07,0,79,opted_in,gated_content,6,2,0,0,0,0
L00289,Organic Search,2026-03-01,0,74,opted_in,gated_content,7,0,5,0,0,0
L00290,Organic Search,2025-12-28,0,154,opted_in,newsletter,6,1,0,0,0,0
L00291,Organic Search,2026-04-13,0,76,opted_in,gated_content,6,1,3,1,1,0
L00292,Organic Search,2026-02-02,0,61,opted_in,event,10,2,4,1,1,1
L00293,Organic Search,2026-03-16,0,73,opted_in,event,0,0,2,2,0,0
L00294,Organic Search,2026-02-18,0,66,opted_in,signup_form,10,3,2,1,1,1
L00295,Organic Search,2026-01-25,0,40,opted_in,import,13,3,8,2,0,0
L00296,Organic Search,2026-02-04,0,79,opted_out,newsletter,10,1,0,0,0,0
L00297,Organic Search,2026-03-17,0,39,opted_in,gated_content,12,3,4,1,0,0
L00298,Organic Search,2026-03-05,0,49,opted_out,newsletter,17,4,0,1,0,0
L00299,Organic Search,2026-03-28,0,100,opted_in,event,7,0,0,2,0,0
L00300,Organic Search,2026-03-01,0,29,opted_in,signup_form,10,3,2,0,1,0
L00301,Organic Search,2026-04-11,0,121,opted_in,event,5,0,0,0,0,0
L00302,Organic Search,2026-03-12,0,6,opted_in,newsletter,11,2,3,1,0,0
L00303,Organic Search,2026-03-11,0,71,opted_in,import,9,2,2,1,0,0
L00304,Organic Search,2025-12-16,0,74,opted_in,newsletter,9,2,2,2,0,0
L00305,Organic Search,2026-02-19,0,61,opted_in,gated_content,14,2,2,1,0,0
L00306,Organic Search,2026-04-02,0,75,opted_in,event,9,2,4,1,1,0
L00307,Organic Search,2026-05-08,0,0,opted_in,gated_content,13,3,2,0,1,1
L00308,Organic Search,2026-01-13,0,84,opted_in,import,6,1,3,0,0,0
L00309,Organic Search,2026-05-21,0,102,opted_in,newsletter,7,0,1,2,0,0
L00310,Organic Search,2026-01-03,0,74,opted_in,signup_form,9,2,1,1,0,0
L00311,Organic Search,2026-03-08,0,103,opted_in,signup_form,5,2,0,0,0,0
L00312,Organic Search,2025-12-07,0,68,opted_out,signup_form,10,2,0,2,0,1
L00313,Organic Search,2026-05-23,0,71,opted_in,gated_content,8,3,5,1,0,0
L00314,Organic Search,2026-05-23,0,98,opted_in,newsletter,10,0,4,0,0,0
L00315,Organic Search,2025-12-19,0,0,opted_in,signup_form,12,1,5,2,0,0
L00316,Organic Search,2026-02-02,0,93,opted_in,newsletter,12,2,0,1,0,1
L00317,Organic Search,2026-04-04,0,63,opted_in,import,9,4,6,2,1,0
L00318,Organic Search,2025-12-07,0,28,opted_in,gated_content,12,1,2,0,0,0
L00319,Organic Search,2026-02-16,0,66,opted_in,event,10,2,4,0,0,0
L00320,Organic Search,2026-05-26,0,118,opted_in,newsletter,7,3,3,0,0,0
L00321,Organic Search,2026-04-26,0,121,opted_in,gated_content,4,0,0,0,0,0
L00322,Organic Search,2026-01-07,0,24,opted_in,event,10,1,4,1,0,1
L00323,Organic Search,2026-02-13,0,91,opted_in,gated_content,15,1,3,0,0,0
L00324,Organic Search,2026-01-28,0,64,opted_in,import,4,2,0,0,0,0
L00325,Organic Search,2026-05-22,0,81,opted_in,gated_content,4,2,2,0,0,0
L00326,Organic Search,2026-05-18,0,92,unknown,unknown,12,3,0,1,0,0
L00327,Organic Search,2026-04-17,0,124,opted_in,gated_content,5,3,0,0,1,1
L00328,Organic Search,2026-01-09,0,82,opted_in,signup_form,9,0,3,1,0,0
L00329,Organic Search,2025-12-19,0,50,opted_in,gated_content,10,1,2,1,1,0
L00330,Organic Search,2026-03-08,0,51,opted_in,import,7,0,1,0,0,0
L00331,Organic Search,2026-03-21,0,96,opted_in,gated_content,6,2,1,0,0,0
L00332,Organic Search,2026-01-10,0,76,unknown,unknown,9,2,0,0,0,0
L00333,Organic Search,2026-03-07,0,104,opted_in,signup_form,2,1,2,0,0,0
L00334,Organic Search,2026-05-22,0,7,opted_in,gated_content,7,2,6,2,0,0
L00335,Organic Search,2025-12-28,0,75,opted_out,gated_content,3,1,0,1,0,0
L00336,Organic Search,2025-12-18,0,107,opted_in,gated_content,8,0,7,1,0,0
L00337,Organic Search,2026-03-02,0,96,opted_out,signup_form,4,2,0,0,0,1
L00338,Organic Search,2026-03-20,0,126,opted_out,gated_content,4,0,0,0,0,0
L00339,Organic Search,2026-01-18,0,52,opted_in,gated_content,5,2,4,1,0,0
L00340,Organic Search,2025-12-07,0,76,opted_in,newsletter,4,1,7,0,0,0
L00341,Organic Search,2026-03-17,0,97,unknown,unknown,6,1,0,0,0,0
L00342,Organic Search,2026-05-20,0,77,opted_in,event,4,2,2,2,0,0
L00343,Organic Search,2026-02-14,0,93,opted_in,gated_content,7,2,1,0,0,0
L00344,Organic Search,2026-03-07,0,8,opted_in,gated_content,12,0,2,1,0,1
L00345,Organic Search,2026-01-17,0,59,opted_in,event,13,3,2,1,0,0
L00346,Organic Search,2025-12-13,0,90,opted_in,gated_content,10,1,8,1,0,0
L00347,Organic Search,2026-02-18,0,119,opted_in,newsletter,8,2,1,1,0,0
L00348,Organic Search,2026-04-19,0,36,opted_in,gated_content,7,2,4,1,0,0
L00349,Organic Search,2026-04-26,0,35,opted_in,import,9,3,4,1,0,1
L00350,Organic Search,2026-01-06,0,129,opted_in,newsletter,6,0,0,0,0,0
L00351,Organic Search,2026-03-19,0,120,opted_in,event,7,1,2,1,0,0
L00352,Organic Search,2026-05-20,0,112,unknown,unknown,0,0,0,0,0,0
L00353,Organic Search,2026-02-21,0,113,unknown,unknown,8,1,0,2,0,0
L00354,Organic Search,2026-03-12,0,99,opted_in,newsletter,7,2,0,1,0,0
L00355,Organic Search,2026-05-26,0,92,opted_in,event,11,1,2,1,1,0
L00356,Organic Search,2026-01-25,0,19,opted_in,event,7,1,4,1,0,0
L00357,Organic Search,2026-02-02,0,76,opted_in,newsletter,5,1,2,1,0,0
L00358,Organic Search,2026-01-21,0,100,opted_in,newsletter,9,1,0,0,0,0
L00359,Organic Search,2026-03-05,0,101,opted_in,newsletter,14,0,3,2,0,0
L00360,Organic Search,2026-02-16,0,84,opted_out,signup_form,11,2,0,0,1,0
L00361,Organic Search,2026-05-11,0,84,opted_in,signup_form,9,2,3,2,0,0
L00362,Organic Search,2026-04-08,0,91,opted_in,gated_content,7,2,4,0,0,0
L00363,Organic Search,2025-12-19,0,33,unknown,unknown,10,1,0,0,0,0
L00364,Organic Search,2025-12-14,0,37,opted_in,signup_form,5,2,5,1,1,0
L00365,Organic Search,2026-04-21,0,106,opted_in,gated_content,6,1,2,0,1,0
L00366,Organic Search,2026-02-08,0,71,opted_in,event,10,3,0,0,0,0
L00367,Organic Search,2026-02-10,0,102,opted_in,newsletter,7,3,0,1,0,0
L00368,Organic Search,2026-05-08,0,81,opted_in,event,8,3,5,2,0,0
L00369,Organic Search,2026-02-07,0,107,opted_in,gated_content,7,1,4,1,0,0
L00370,Organic Search,2026-01-13,0,77,opted_in,import,13,1,4,1,0,0
L00371,Organic Search,2025-12-12,0,47,opted_in,newsletter,15,2,5,1,1,0
L00372,Organic Search,2026-05-24,0,108,opted_in,newsletter,6,0,0,0,0,0
L00373,Organic Search,2026-05-02,0,142,opted_in,signup_form,1,0,0,0,0,0
L00374,Organic Search,2025-12-05,0,70,opted_in,event,8,1,0,1,0,0
L00375,Organic Search,2025-12-12,0,75,opted_in,gated_content,6,1,4,1,0,0
L00376,Organic Search,2026-04-18,0,108,opted_in,signup_form,0,0,3,1,0,0
L00377,Organic Search,2026-02-09,0,98,opted_in,event,9,1,3,2,0,0
L00378,Organic Search,2026-04-24,0,61,opted_in,event,12,4,2,0,0,0
L00379,Organic Search,2026-03-19,0,46,opted_in,signup_form,9,2,5,1,1,0
L00380,Organic Search,2025-12-12,0,155,opted_in,newsletter,10,0,2,1,0,0
L00381,Organic Search,2026-05-02,0,39,opted_in,gated_content,13,1,4,0,0,0
L00382,Organic Search,2026-05-01,0,75,opted_in,gated_content,7,2,3,0,0,0
L00383,Organic Search,2025-12-08,0,43,opted_in,gated_content,14,1,2,0,1,0
L00384,Organic Search,2026-05-02,0,11,opted_in,newsletter,9,1,3,0,0,0
L00385,Organic Search,2026-05-10,0,94,opted_in,event,14,1,3,0,0,0
L00386,Organic Search,2026-05-24,0,58,opted_out,gated_content,13,2,0,0,1,1
L00387,Organic Search,2026-04-24,0,71,opted_in,gated_content,8,2,0,1,0,1
L00388,Organic Search,2025-12-26,0,23,opted_in,event,10,2,2,2,0,0
L00389,Organic Search,2026-05-10,0,59,opted_in,signup_form,12,2,2,2,0,0
L00390,Organic Search,2026-05-06,0,106,opted_in,gated_content,5,1,1,1,1,0
L00391,Organic Search,2026-03-05,0,22,unknown,unknown,10,3,0,1,0,0
L00392,Organic Search,2025-12-03,0,89,opted_in,signup_form,12,3,1,0,0,0
L00393,Organic Search,2026-02-06,0,84,opted_in,newsletter,6,2,3,0,0,0
L00394,Organic Search,2026-02-22,0,87,opted_in,signup_form,9,3,0,3,0,0
L00395,Organic Search,2026-02-16,0,75,opted_in,event,9,0,4,0,0,0
L00396,Organic Search,2026-02-21,0,88,opted_in,import,9,2,3,1,0,0
L00397,Organic Search,2026-03-03,0,98,unknown,unknown,12,3,0,1,0,0
L00398,Organic Search,2026-05-18,0,94,opted_in,import,1,0,4,1,0,0
L00399,Organic Search,2025-12-12,0,25,unknown,unknown,13,0,0,1,0,0
L00400,Organic Search,2026-03-26,0,136,opted_in,gated_content,9,2,1,1,1,0
L00401,Organic Search,2026-04-18,0,52,unknown,unknown,8,3,0,1,0,0
L00402,Organic Search,2026-01-22,0,111,unknown,unknown,9,2,0,1,0,0
L00403,Organic Search,2026-03-03,0,108,opted_in,gated_content,5,1,4,0,0,0
L00404,Organic Search,2026-03-07,0,33,opted_in,event,14,2,4,0,0,0
L00405,Organic Search,2025-12-16,0,123,opted_in,newsletter,9,0,2,1,0,0
L00406,Organic Search,2026-04-09,0,65,opted_in,import,9,3,3,1,0,0
L00407,Organic Search,2026-01-05,0,105,opted_in,signup_form,9,3,5,2,0,0
L00408,Organic Search,2026-05-26,0,96,opted_in,import,2,0,4,1,0,0
L00409,Organic Search,2026-04-14,0,72,opted_out,event,8,2,0,0,0,0
L00410,Organic Search,2026-01-07,0,54,opted_in,gated_content,5,1,0,1,0,0
L00411,Organic Search,2026-02-10,0,126,opted_in,signup_form,11,0,4,0,0,0
L00412,Organic Search,2026-03-18,0,62,opted_in,gated_content,17,2,5,1,1,0
L00413,Organic Search,2026-02-06,0,78,opted_in,import,9,2,8,0,0,0
L00414,Organic Search,2026-03-04,0,108,opted_in,import,9,0,1,1,0,0
L00415,Organic Search,2026-04-24,0,23,opted_in,event,14,1,3,2,1,0
L00416,Organic Search,2026-05-01,0,78,unknown,unknown,11,3,0,1,1,1
L00417,Organic Search,2026-03-05,0,76,opted_in,signup_form,8,0,2,2,0,1
L00418,Organic Search,2026-01-05,0,21,opted_in,event,7,0,1,2,1,0
L00419,Organic Search,2026-02-06,0,104,opted_in,import,6,0,2,1,0,0
L00420,Organic Search,2026-01-16,0,41,opted_in,event,4,2,4,0,1,0
L00421,Organic Search,2026-05-14,0,42,opted_in,signup_form,9,3,5,0,0,0
L00422,Organic Search,2026-03-11,0,80,opted_in,newsletter,13,2,3,0,1,0
L00423,Organic Search,2026-03-14,0,24,opted_in,newsletter,10,1,1,0,0,0
L00424,Organic Search,2026-05-09,0,85,opted_out,signup_form,6,5,0,0,1,0
L00425,Organic Search,2025-12-23,0,45,opted_in,gated_content,6,1,2,0,0,0
L00426,Organic Search,2026-02-13,0,14,unknown,unknown,16,3,0,0,0,0
L00427,Organic Search,2026-01-09,0,76,opted_in,import,5,3,5,0,0,0
L00428,Organic Search,2025-12-21,0,63,opted_out,import,13,0,0,2,0,0
L00429,Organic Search,2026-05-27,0,51,opted_in,import,5,0,2,0,0,0
L00430,Organic Search,2026-01-28,0,66,unknown,unknown,6,0,0,1,0,0
L00431,Organic Search,2026-04-26,0,54,opted_in,event,11,1,4,0,0,0
L00432,Organic Search,2026-05-26,0,102,opted_in,newsletter,14,2,5,2,1,1
L00433,Organic Search,2025-12-28,0,85,opted_in,import,4,1,1,0,0,0
L00434,Organic Search,2026-05-19,0,85,opted_in,event,3,0,4,1,0,0
L00435,Organic Search,2026-05-24,0,56,opted_in,import,7,2,0,3,1,0
L00436,Organic Search,2026-05-07,0,67,opted_in,signup_form,3,0,0,0,0,0
L00437,Organic Search,2026-01-26,0,109,opted_in,signup_form,13,0,0,0,0,0
L00438,Organic Search,2026-01-12,0,49,opted_in,signup_form,8,2,6,0,1,0
L00439,Organic Search,2026-04-19,0,94,opted_in,gated_content,3,1,6,1,0,1
L00440,Organic Search,2026-03-18,0,42,opted_in,newsletter,13,3,6,1,1,0
L00441,Organic Search,2025-12-23,0,127,opted_in,newsletter,4,2,0,0,0,0
L00442,Organic Search,2026-01-09,0,136,opted_in,import,4,0,2,1,0,0
L00443,Organic Search,2026-05-14,0,76,opted_in,newsletter,9,1,2,1,0,0
L00444,Organic Search,2026-02-16,0,75,opted_in,newsletter,0,0,3,0,1,0
L00445,Organic Search,2026-02-20,0,85,opted_in,newsletter,12,1,0,1,0,0
L00446,Organic Search,2026-04-28,0,89,opted_in,signup_form,9,2,3,1,0,0
L00447,Organic Search,2025-12-27,0,65,opted_in,signup_form,13,3,6,1,1,1
L00448,Organic Search,2025-12-17,0,131,opted_in,import,6,0,0,0,0,0
L00449,Organic Search,2026-04-13,0,70,unknown,unknown,5,1,0,2,0,0
L00450,Organic Search,2026-01-21,0,104,opted_in,newsletter,13,2,5,1,1,0
L00451,Organic Search,2026-02-03,0,25,unknown,unknown,9,0,0,1,0,1
L00452,Organic Search,2025-12-07,0,125,opted_in,signup_form,4,1,0,0,0,0
L00453,Organic Search,2026-02-28,0,84,opted_in,signup_form,6,2,0,0,0,0
L00454,Organic Search,2026-05-03,0,16,opted_in,gated_content,8,2,3,1,0,0
L00455,Organic Search,2026-03-16,0,77,opted_in,signup_form,5,1,2,1,0,0
L00456,Organic Search,2026-01-13,0,105,opted_in,event,6,0,0,0,0,0
L00457,Organic Search,2026-01-27,0,83,unknown,unknown,5,1,0,0,0,0
L00458,Organic Search,2026-03-07,0,106,unknown,unknown,16,3,0,0,0,1
L00459,Organic Search,2026-05-09,0,0,opted_in,signup_form,9,3,1,1,0,0
L00460,Organic Search,2026-05-10,0,74,opted_in,newsletter,5,0,0,1,0,1
L00461,Organic Search,2026-02-18,0,127,opted_in,import,10,2,1,1,0,0
L00462,Organic Search,2026-03-05,0,33,opted_in,newsletter,17,1,7,2,0,0
L00463,Organic Search,2026-02-21,0,126,opted_in,gated_content,10,2,1,0,0,0
L00464,Organic Search,2026-04-06,0,78,opted_in,gated_content,10,2,3,1,1,0
L00465,Organic Search,2026-02-14,0,28,opted_in,gated_content,7,2,0,0,0,0
L00466,Organic Search,2026-01-16,0,87,unknown,unknown,0,0,0,0,0,0
L00467,Organic Search,2026-02-14,0,65,unknown,unknown,10,1,0,2,0,0
L00468,Organic Search,2026-01-23,0,134,opted_in,gated_content,0,0,0,1,0,0
L00469,Organic Search,2026-05-18,0,47,opted_in,newsletter,8,1,3,0,0,0
L00470,Organic Search,2026-01-13,0,103,opted_in,signup_form,4,1,2,1,0,0
L00471,Organic Search,2026-05-14,0,59,opted_out,import,8,3,0,2,1,0
L00472,Organic Search,2026-04-19,0,89,opted_in,newsletter,6,2,1,1,0,0
L00473,Organic Search,2026-05-08,0,59,opted_in,signup_form,5,1,3,0,0,0
L00474,Organic Search,2026-01-17,0,85,unknown,unknown,8,2,0,1,0,0
L00475,Organic Search,2025-12-28,0,66,opted_out,event,9,3,0,2,1,0
L00476,Organic Search,2026-05-10,0,109,opted_out,event,3,0,0,0,0,0
L00477,Organic Search,2026-05-08,0,54,opted_in,import,8,4,3,2,1,0
L00478,Organic Search,2026-01-26,0,108,unknown,unknown,4,1,0,1,0,0
L00479,Organic Search,2026-04-09,0,50,opted_in,signup_form,11,2,7,2,0,0
L00480,Organic Search,2026-04-14,0,102,opted_in,newsletter,10,1,0,1,0,1
L00481,Organic Search,2026-05-17,0,64,opted_in,signup_form,11,2,0,1,1,0
L00482,Organic Search,2026-02-05,0,117,opted_in,event,6,2,2,1,0,1
L00483,Organic Search,2026-04-22,0,41,opted_in,import,6,0,3,2,0,0
L00484,Organic Search,2025-12-22,0,61,opted_in,newsletter,9,1,2,1,0,0
L00485,Organic Search,2026-01-24,0,128,opted_in,event,6,1,3,1,0,0
L00486,Organic Search,2025-12-08,0,65,opted_out,signup_form,8,2,0,0,1,0
L00487,Organic Search,2026-04-11,0,99,opted_in,signup_form,12,2,0,0,1,0
L00488,Organic Search,2026-05-18,0,58,opted_in,gated_content,14,3,6,1,1,0
L00489,Organic Search,2026-04-12,0,115,opted_in,import,0,0,1,0,0,1
L00490,Organic Search,2025-12-08,0,104,opted_in,signup_form,6,0,1,0,0,0
L00491,Organic Search,2026-01-05,0,96,opted_out,event,4,2,0,1,0,0
L00492,Organic Search,2026-05-09,0,72,opted_in,newsletter,7,1,3,1,0,0
L00493,Organic Search,2026-04-04,0,25,opted_in,import,13,3,4,2,0,1
L00494,Organic Search,2026-03-10,0,85,opted_in,event,19,2,4,3,0,0
L00495,Organic Search,2025-12-06,0,91,opted_in,gated_content,14,2,4,2,1,0
L00496,Organic Search,2026-02-09,0,79,opted_in,newsletter,13,0,4,0,0,0
L00497,Organic Search,2026-04-10,0,73,opted_in,gated_content,8,1,0,0,0,0
L00498,Organic Search,2025-12-01,0,84,opted_in,newsletter,7,0,0,0,0,0
L00499,Organic Search,2026-02-14,0,72,opted_in,signup_form,6,1,1,1,0,0
L00500,Organic Search,2026-03-15,0,78,opted_in,newsletter,9,1,0,0,0,0
L00501,Organic Search,2026-01-03,0,136,opted_in,signup_form,11,1,3,1,0,0
L00502,Organic Search,2026-01-25,0,45,opted_in,newsletter,9,1,4,0,0,0
L00503,Organic Search,2026-02-19,0,58,opted_in,event,10,1,4,1,0,1
L00504,Organic Search,2026-03-09,0,121,opted_in,event,7,0,1,1,0,0
L00505,Organic Search,2026-05-28,0,109,opted_in,newsletter,2,0,0,0,0,0
L00506,Organic Search,2026-02-24,0,66,opted_in,event,4,1,2,0,0,0
L00507,Organic Search,2026-04-23,0,68,unknown,unknown,8,2,0,1,0,0
L00508,Organic Search,2026-03-10,0,92,opted_in,import,9,2,2,0,0,0
L00509,Organic Search,2026-03-21,0,97,opted_in,gated_content,10,2,1,2,0,1
L00510,Organic Search,2025-12-28,0,113,opted_in,signup_form,8,2,0,0,0,1
L00511,Organic Search,2026-01-04,0,76,opted_in,newsletter,6,0,2,0,0,0
L00512,Organic Search,2026-03-26,0,62,opted_in,newsletter,9,1,5,2,0,0
L00513,Organic Search,2026-02-09,0,67,opted_in,newsletter,6,3,3,0,0,0
L00514,Organic Search,2026-05-16,0,0,opted_in,import,10,1,2,2,0,0
L00515,Organic Search,2025-12-02,0,37,opted_in,newsletter,7,2,6,1,0,0
L00516,Organic Search,2026-01-02,0,49,opted_in,newsletter,9,2,4,1,0,0
L00517,Organic Search,2026-04-19,0,61,opted_in,gated_content,6,1,1,0,0,0
L00518,Organic Search,2026-05-03,0,92,opted_in,import,9,1,2,1,0,1
L00519,Organic Search,2026-01-08,0,50,unknown,unknown,10,2,0,0,0,0
L00520,Organic Search,2026-01-21,0,48,opted_in,newsletter,6,4,4,1,0,0
L00521,Organic Search,2026-03-06,0,79,unknown,unknown,11,2,0,2,0,0
L00522,Organic Search,2026-04-03,0,60,opted_in,gated_content,10,3,2,1,0,0
L00523,Organic Search,2026-03-03,0,68,opted_out,import,4,1,0,0,0,0
L00524,Organic Search,2026-01-02,0,85,unknown,unknown,10,2,0,1,0,1
L00525,Organic Search,2026-05-08,0,64,unknown,unknown,9,2,0,2,0,0
L00526,Organic Search,2026-01-15,0,30,opted_in,import,6,2,3,0,1,0
L00527,Organic Search,2026-03-10,0,88,opted_in,event,9,1,1,1,0,0
L00528,Organic Search,2025-12-07,0,128,opted_in,import,12,2,1,2,0,0
L00529,Organic Search,2025-12-22,0,102,opted_in,signup_form,5,1,3,0,0,0
L00530,Organic Search,2026-02-03,0,66,opted_in,signup_form,7,1,4,0,0,0
L00531,Organic Search,2025-12-15,0,60,opted_in,newsletter,9,1,3,0,0,0
L00532,Organic Search,2025-12-15,0,27,opted_in,event,13,5,2,0,0,0
L00533,Organic Search,2026-04-18,0,121,unknown,unknown,9,2,0,1,0,0
L00534,Organic Search,2025-12-23,0,72,opted_in,import,17,3,2,1,0,0
L00535,Organic Search,2026-01-19,0,101,opted_in,gated_content,0,0,0,0,0,0
L00536,Organic Search,2025-12-24,0,100,opted_in,signup_form,13,1,0,2,1,0
L00537,Organic Search,2026-02-24,0,91,opted_in,event,8,2,6,3,1,0
L00538,Organic Search,2026-02-05,0,70,opted_in,event,10,3,4,1,0,0
L00539,Organic Search,2026-02-26,0,121,opted_in,gated_content,2,0,2,0,0,0
L00540,Organic Search,2025-12-09,0,101,unknown,unknown,0,0,0,0,0,0
L00541,Organic Search,2025-12-06,0,90,opted_out,import,5,0,0,0,0,0
L00542,Organic Search,2026-04-19,0,95,opted_in,signup_form,5,0,0,0,0,0
L00543,Organic Search,2025-12-22,0,120,opted_out,newsletter,12,0,0,0,0,0
L00544,Organic Search,2026-04-07,0,68,opted_in,event,19,4,5,1,0,0
L00545,Organic Search,2025-12-05,0,101,opted_in,event,5,1,1,0,0,1
L00546,Organic Search,2026-02-13,0,92,opted_in,gated_content,5,1,0,0,0,0
L00547,Organic Search,2025-12-16,0,58,unknown,unknown,9,3,0,0,1,0
L00548,Organic Search,2026-02-05,0,77,opted_in,signup_form,8,4,0,0,0,0
L00549,Organic Search,2026-04-16,0,107,opted_in,event,7,3,2,2,0,0
L00550,Organic Search,2026-01-24,0,79,opted_in,newsletter,6,1,0,1,0,1
L00551,Organic Search,2026-05-08,0,86,opted_in,gated_content,8,2,2,1,0,0
L00552,Organic Search,2026-01-08,0,43,opted_in,event,12,3,2,0,0,0
L00553,Organic Search,2026-04-04,0,64,opted_in,signup_form,10,3,2,1,1,0
L00554,Organic Search,2026-01-25,0,83,unknown,unknown,5,2,0,1,0,0
L00555,Organic Search,2025-12-27,0,81,opted_in,gated_content,9,2,0,0,0,0
L00556,Organic Search,2026-03-26,0,57,opted_in,gated_content,12,0,4,0,0,1
L00557,Organic Search,2026-04-17,0,101,opted_in,newsletter,5,0,0,0,0,0
L00558,Organic Search,2026-01-04,0,54,opted_in,newsletter,1,1,3,0,1,0
L00559,Organic Search,2026-02-26,0,75,opted_in,import,8,2,4,0,0,0
L00560,Organic Search,2026-03-16,0,99,opted_in,event,6,0,3,0,0,0
L00561,Organic Search,2026-01-10,0,108,unknown,unknown,3,2,0,1,1,0
L00562,Organic Search,2025-12-28,0,89,opted_in,newsletter,9,3,0,2,0,0
L00563,Organic Search,2025-12-19,0,85,unknown,unknown,3,0,0,1,0,0
L00564,Organic Search,2026-02-16,0,79,opted_in,import,6,0,6,1,0,0
L00565,Organic Search,2026-01-03,0,68,opted_in,gated_content,9,0,4,1,0,0
L00566,Organic Search,2026-03-26,0,63,opted_in,gated_content,9,2,2,1,0,0
L00567,Organic Search,2025-12-26,0,65,opted_in,event,7,1,0,0,0,0
L00568,Organic Search,2026-03-07,0,86,opted_in,signup_form,10,5,3,2,0,1
L00569,Organic Search,2026-02-22,0,98,opted_in,newsletter,8,0,3,0,0,0
L00570,Organic Search,2026-02-21,0,130,opted_in,import,6,2,2,1,0,0
L00571,Organic Search,2026-01-18,0,117,opted_in,import,10,1,0,0,0,0
L00572,Organic Search,2025-12-14,0,31,opted_out,newsletter,11,3,0,1,0,1
